//DATASET,
//created,Tue, 07 Jul 2026 14:23:59 GMT

//TRACE,Waveform,Input 1
//SampledBand
#Time,Amplitude
#(ns),(a.u.)
0.215882352941176,0.00150316403619801
0.216470588235293,0.00146125107260293
0.217058823529411,0.00141825960692887
0.217647058823529,0.00137596868282235
0.218235294117646,0.00133569512292394
0.218823529411764,0.00129808743782583
0.219411764705882,0.00126242151726186
0.219999999999999,0.00122744420033202
0.220588235294117,0.00119184777663016
0.221176470588235,0.00115460823381682
0.221764705882352,0.00111563329826803
0.22235294117647,0.00107582039949167
0.222941176470588,0.00103591954103433
0.223529411764705,0.000996225563381404
0.224117647058823,0.000956855788849462
0.22470588235294,0.000918252447717415
0.225294117647058,0.000881060075034421
0.225882352941176,0.000846082744621743
0.226470588235293,0.000813851591924887
0.227058823529411,0.000784077529707128
0.227647058823529,0.00075515289778563
0.228235294117646,0.000726280073798994
0.228823529411764,0.000697450927758982
0.229411764705882,0.000668057667509959
0.229999999999999,0.000637409263391619
0.230588235294117,0.000605005599135551
0.231176470588235,0.000570010669215025
0.231764705882352,0.000531656964352656
0.23235294117647,0.000489739815440508
0.232941176470588,0.000444023474320391
0.233529411764705,0.000394791073272366
0.234117647058823,0.000343101074003801
0.23470588235294,0.000290641497902853
0.235294117647058,0.00023937646542884
0.235882352941176,0.000191288244725731
0.236470588235293,0.000148094776954397
0.237058823529411,0.000111220155466126
0.237647058823529,8.18060133279358E-05
0.238235294117646,6.08503877967869E-05
0.238823529411764,5.00858631894212E-05
0.239411764705882,5.13137791908967E-05
0.239999999999999,6.56020867767931E-05
0.240588235294117,9.34990986836486E-05
0.241176470588235,0.000135295485634026
0.241764705882352,0.000191158075709117
0.24235294117647,0.000260384377183504
0.242941176470587,0.000341386945223442
0.243529411764705,0.000432179403819256
0.244117647058823,0.000530517304258063
0.24470588235294,0.000633232318633186
0.245294117647058,0.000737035153305629
0.245882352941176,0.000838935064854508
0.246470588235293,0.000934988922690533
0.247058823529411,0.0010201954067976
0.247647058823529,0.00109012291450279
0.248235294117646,0.00114107297631591
0.248823529411764,0.00117002172379858
0.249411764705882,0.00117532026796138
0.249999999999999,0.00115626943740107
0.250588235294117,0.00111428841271584
0.251176470588235,0.00105238262993672
0.251764705882352,0.000973898106826846
0.25235294117647,0.000881809047192598
